LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,label,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,0,0,0
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,3,0.5,4,7,4,6,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,1,1,4,1,4,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,0,1,1
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.33,1,3,1,3,3,0,0,0,0,0
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,0,2,0,0,0
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,0,0,0
0,1,2,0,0,0,1,0.33,0,0,1,1,3,1,0,3,0,12,2.5,75,0.01,10,0.4,4.17,30,1,0,0,4,0.2,3,7,3,5,5,0,3,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,1,1,6,1,6,1,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,1,1,6,1,6,1,0,0,0,1,1
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,0,1,1
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.33,1,3,1,3,3,0,0,0,0,0
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,0,2,0,0,0
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,1,2,5,2,5,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,1,0,3,0,3,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
17,73,16,0,1,144,1,0.01,72,0,1,1,201,1,0,106,0,53.67,94.94,483769.06,1.7,843,0.01,26876.06,5095.42,1,36,72,166,0.01,355,488,43,23,126,0.93,106,0,1,1
0,1,0,0,0,0,1,0.33,0,0,1,1,1,1,0,3,0,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,2,0.2,3,6,3,6,5,0,3,0,0,0
0,3,2,0,0,4,2,0.4,2,0,2,1,7,1,0,5,0,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,0,1,2,7,0.29,5,10,5,7,7,0,5,0,2,1
0,3,2,0,0,4,2,0.5,2,0,2,1,6,1,0,4,0,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,0,1,2,6,0.33,8,9,5,7,6,0,4,0,2,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0,0,0,1,1
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,7.35,8,470.48,0.02,17,0.13,26.14,58.81,1,0,0,2,0.25,6,11,3,8,4,0,2,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1,0,0,3,0.5,4,6,4,5,2,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,0,1,1
0,1,1,0,0,0,1,0.5,0,0,1,1,3,1,0,2,0,7.81,9,632.78,0.02,19,0.11,35.15,70.31,1,0,0,4,0.25,8,11,4,9,4,0,2,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,0,1,1
0,3,2,0,0,4,2,0.5,2,0,2,1,6,1,0,4,0,13.67,6,492.27,0.03,21,0.17,27.35,82.04,0,1,2,6,0.33,6,15,5,10,6,0,4,0,1,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,1,1,5,1,5,1,0,0,0,0,0
0,1,1,0,0,0,1,0.25,0,0,1,1,2,1,0,4,0,10.24,7,501.89,0.02,20,0.14,27.88,71.7,1,0,0,3,0.17,7,13,4,8,6,0,4,0,1,1
0,3,2,0,0,6,2,0.5,2,0,2,1,6,1,0,4,0,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,0,2,3,6,0.33,13,22,10,11,6,0,4,0,2,1
0,3,2,0,0,6,2,0.25,2,0,2,1,6,1,0,8,0,23.46,10.29,2485.24,0.08,52,0.1,138.07,241.48,0,2,3,6,0.2,19,33,12,13,10,0,8,0,2,1
2,13,4,1,8,24,7,0.13,12,0,6,0,30,6,0,54,0,25.11,40,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,0,5,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,1,0,0,2,0.5,5,11,3,8,2,0,0,0,1,1
2,5,2,0,1,8,3,0.13,4,0,2,0,16,1,0,23,0,19.78,20.04,7940.87,0.13,80,0.05,441.16,396.34,0,2,4,15,0.11,33,47,14,17,28,4.17,23,0,3,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,1,0,0,2,0.5,5,13,3,9,2,0,0,0,1,1
1,5,6,0,3,8,3,0.16,4,0,3,1,14,1,0,19,0,19.07,10.91,2270.01,0.07,46,0.09,126.11,208.08,0,2,4,13,0.12,20,26,11,12,25,13.64,19,0,3,1
1,3,4,0,2,4,2,0.17,2,0,2,1,8,1,0,12,0,14.73,8.94,1176.94,0.04,31,0.11,65.39,131.69,0,1,2,8,0.12,13,18,8,11,17,14.29,12,0,2,1
1,9,5,0,0,14,5,0.42,6,0,3,0,21,3,0,12,0,17.46,16.55,4779.2,0.1,63,0.06,265.51,288.85,0,4,7,18,0.29,28,35,11,13,17,0,12,0,5,1
0,1,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,0,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,1,0,0,2,0.17,4,5,3,4,6,0,4,0,1,1
1,5,3,0,0,8,3,0.23,4,0,3,1,15,1,0,13,0,16.4,7.07,820.29,0.04,29,0.14,45.57,116,0,2,4,14,0.19,11,18,7,9,16,0,13,0,2,0
1,5,3,0,0,8,3,0.23,4,0,3,1,15,1,0,13,0,17.24,7.5,969.51,0.04,31,0.13,53.86,129.27,0,2,4,14,0.19,12,19,8,10,16,0,13,0,2,0
0,3,2,0,0,4,2,0.5,2,0,2,1,6,1,0,4,0,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0,1,2,6,0.33,10,11,6,8,6,0,4,0,2,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,0.5,1,6,1,6,2,0,0,0,0,0
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0,0,0,1,1
0,1,2,0,0,0,1,0.17,0,0,1,1,3,1,0,6,0,17.51,5,437.85,0.03,23,0.2,24.32,87.57,1,0,0,4,0.13,10,13,7,7,8,0,6,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,3,1,3,0,3,1,0.17,3,1,0,0,2,1,2,1,1,1,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,3,1,3,0,3,1,0.17,3,1,0,0,2,1,2,1,1,1,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,0.5,2,0,2,0,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0,0,0,1,1
2,7,1,0,0,12,4,0.36,6,0,2,0,14,3,0,11,0,12.35,16,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0,11,0,4,1
0,1,2,0,0,0,1,0.33,0,0,1,1,3,1,0,3,0,16.5,2,66,0.01,11,0.5,3.67,33,1,0,0,4,0.2,4,7,4,4,5,0,3,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,10.8,2.5,67.5,0.01,9,0.4,3.75,27,1,0,0,3,0.5,3,6,3,5,2,0,0,0,1,1
0,3,2,0,0,4,2,0.67,2,0,2,1,6,1,0,3,0,14.28,4,228.44,0.02,15,0.25,12.69,57.11,0,1,2,6,0.4,6,9,6,8,5,0,3,0,2,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,0,0,0
0,1,1,0,0,0,1,0.5,0,0,1,1,2,1,0,2,0,13.5,2,54,0.01,9,0.5,3,27,1,0,0,3,0.33,4,5,4,4,3,0,2,0,1,1
0,1,2,0,0,0,1,0.33,0,0,1,1,3,1,0,3,0,20.6,2,82.42,0.01,13,0.5,4.58,41.21,1,0,0,4,0.14,5,8,5,4,7,0,3,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,1,0,0,3,0.5,4,7,4,5,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0,1,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,1,1,4,1,4,1,0,0,0,0,0
3,1,1,0,0,0,1,0.5,0,0,1,1,2,1,0,2,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.14,2,4,2,4,7,0,2,0,1,1
2,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0.04,0,1,0,1,24,50,1,0,0,0
3,1,1,0,0,0,1,0.5,0,0,1,1,2,1,0,2,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.14,2,4,2,4,7,0,2,0,0,0
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.5,3,4,3,4,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,2,0.33,3,0,1,0,3,0,1,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,1,0,1,0,0,0,1,1
0,1,1,0,0,0,1,0.25,0,0,1,1,2,1,0,4,0,18.82,3,169.42,0.02,17,0.33,9.41,56.47,1,0,0,3,0.2,9,8,6,4,5,0,4,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,8.1,3.33,90,0.01,9,0.3,5,27,1,0,0,3,1,4,5,3,5,1,0,0,0,1,1
0,1,1,0,0,0,1,0.5,0,0,1,1,2,1,0,2,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0,2,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,1,2,4,2,4,1,0,0,0,1,1
0,1,2,0,0,0,1,1,0,0,1,1,4,1,0,0,0,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,1,0,0,5,0.5,4,11,3,7,2,0,0,0,1,1
0,1,2,0,0,0,1,0.33,0,0,1,1,3,1,0,3,0,16.5,2,66,0.01,11,0.5,3.67,33,1,0,0,4,0.2,4,7,4,4,5,0,3,0,1,1
0,5,4,0,0,8,3,0.43,4,0,2,0,13,1,0,7,0,11.89,13.13,2048.55,0.05,35,0.08,113.81,156.08,0,2,4,12,0.33,15,20,8,14,9,0,7,0,2,0
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,1,3,4,3,4,1,0,0,0,1,1
0,3,4,0,0,4,2,0.4,2,0,2,1,8,1,0,5,0,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,0,1,2,8,0.29,7,12,6,7,7,0,5,0,1,0
0,3,3,0,0,4,2,0.5,2,0,2,1,7,1,0,4,0,11.18,5.63,353.85,0.02,17,0.18,19.66,62.91,0,1,2,7,0.33,5,12,4,9,6,0,4,0,1,0
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,8.15,3.5,99.85,0.01,9,0.29,5.55,28.53,1,0,0,3,1,2,7,2,7,1,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,8.15,3.5,99.85,0.01,9,0.29,5.55,28.53,1,0,0,3,1,2,7,2,7,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,1,1,5,1,5,1,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,1,0,0,3,0.5,4,8,4,7,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,0,0,0
1,3,6,0,0,4,2,0.25,2,0,1,0,11,1,0,8,0,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,0,1,2,11,0.18,13,21,8,12,11,0,8,0,1,0
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,6.86,3.5,84,0.01,8,0.29,4.67,24,1,0,0,3,1,1,7,1,7,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,3,3,0,0,4,2,0.33,2,0,2,1,8,1,0,6,0,12.59,9,1019.7,0.04,29,0.11,56.65,113.3,0,1,2,8,0.29,12,17,6,9,7,0,6,0,2,1
0,1,3,0,0,0,1,0.2,0,0,1,1,5,1,0,5,0,15.95,6.86,750.12,0.04,28,0.15,41.67,109.39,1,0,0,6,0.17,12,16,7,8,6,0,5,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,1,1,5,1,5,1,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,1,1,5,1,5,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,1,1,4,1,4,1,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.33,0,0,0,0,3,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,5,4,0,0,6,3,0.33,2,0,3,1,11,3,1,9,0,17.18,8.56,1257.2,0.05,34,0.12,69.84,146.95,1,2,3,10,0.27,14,20,9,11,11,0,9,0,3,1
0,1,2,0,0,0,1,0.33,0,0,1,1,3,1,0,3,0,20.6,2,82.42,0.01,13,0.5,4.58,41.21,1,0,0,4,0.2,5,8,5,4,5,0,3,0,1,1
0,5,4,0,0,6,3,0.33,2,0,3,1,11,3,1,9,0,17.65,9.6,1626.8,0.06,38,0.1,90.38,169.46,1,2,3,10,0.27,16,22,10,12,11,0,9,0,3,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,13.5,2,54,0.01,9,0.5,3,27,1,0,0,3,0.5,4,5,4,4,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,3,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,3,0.5,4,7,4,6,2,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,0,1,1
